carrier,dep_airport,arr_airport,dep_latitude,dep_longitude,arr_latitude,arr_longitude,dep_datetime_utc,air_time_minutes
AA,PSP,DFW,33.8297004699707,-116.50700378417967,32.896801,-97.038002,2017-01-01 05:20:00,136.0
DL,MSN,ATL,43.13990020751953,-89.3375015258789,33.6367,-84.428101,2017-01-01 05:20:00,104.0
DL,MSP,SLC,44.882,-93.221802,40.78839874267578,-111.97799682617188,2017-01-01 05:20:00,155.0
DL,MSP,TUS,44.882,-93.221802,32.1161003112793,-110.94100189208984,2017-01-01 05:20:00,188.0
EV,DCA,CLE,38.8521,-77.037697,41.4117012024,-81.8498001099,2017-01-01 05:20:00,67.0
EV,STL,IAH,38.748697,-90.370003,29.984399795532227,-95.34140014648438,2017-01-01 05:20:00,122.0
NK,LAS,ATL,36.08010101,-115.1520004,33.6367,-84.428101,2017-01-01 05:20:00,208.0
OO,BFL,DEN,35.43360138,-119.0569992,39.861698150635,-104.672996521,2017-01-01 05:20:00,116.0
OO,PHX,SEA,33.43429946899414,-112.01200103759766,47.449001,-122.308998,2017-01-01 05:20:00,156.0
UA,BZN,ORD,45.77750015,-111.1529999,41.9786,-87.9048,2017-01-01 05:20:00,147.0
WN,CLT,BNA,35.2140007019043,-80.94309997558594,36.1245002746582,-86.6781997680664,2017-01-01 05:20:00,63.0
WN,FLL,ISP,26.072599,-80.152702,40.79520035,-73.10019684,2017-01-01 05:20:00,139.0
WN,MCI,IND,39.2976,-94.713898,39.7173,-86.294403,2017-01-01 05:20:00,57.0
WN,SFO,BUR,37.61899948120117,-122.375,34.20069885253906,-118.35900115966795,2017-01-01 05:20:00,45.0
AA,PBI,CLT,26.68320083618164,-80.09559631347656,35.2140007019043,-80.94309997558594,2017-01-01 05:21:00,98.0
AA,PHX,HNL,33.43429946899414,-112.01200103759766,21.32062,-157.924228,2017-01-01 05:21:00,387.0
AA,SJU,PHL,18.4393997192,-66.0018005371,39.87189865112305,-75.24109649658203,2017-01-01 05:21:00,229.0
AS,FAI,ANC,64.81510162,-147.8560028,61.17440032958984,-149.99600219726562,2017-01-01 05:21:00,48.0
B6,DCA,TPA,38.8521,-77.037697,27.975500106811523,-82.533203125,2017-01-01 05:21:00,121.0
B6,HPN,MCO,41.06700134277344,-73.70760345458984,28.429399490356445,-81.30899810791016,2017-01-01 05:21:00,138.0
B6,JFK,TPA,40.63980103,-73.77890015,27.975500106811523,-82.533203125,2017-01-01 05:21:00,154.0
DL,ATL,SJC,33.6367,-84.428101,37.362598,-121.929001,2017-01-01 05:21:00,300.0
DL,DTW,RSW,42.212398529052734,-83.35340118408203,26.53619956970215,-81.75520324707031,2017-01-01 05:21:00,150.0
EV,ATL,TYS,33.6367,-84.428101,35.81100082,-83.9940033,2017-01-01 05:21:00,33.0
F9,PHL,RDU,39.87189865112305,-75.24109649658203,35.87760162353516,-78.7874984741211,2017-01-01 05:21:00,56.0
OO,SFO,RDM,37.61899948120117,-122.375,44.2541008,-121.1500015,2017-01-01 05:21:00,74.0
WN,BWI,BNA,39.1754,-76.668297,36.1245002746582,-86.6781997680664,2017-01-01 05:21:00,97.0
WN,BWI,LAS,39.1754,-76.668297,36.08010101,-115.1520004,2017-01-01 05:21:00,285.0
WN,LAS,SJC,36.08010101,-115.1520004,37.362598,-121.929001,2017-01-01 05:21:00,65.0
WN,RNO,LAS,39.49909973144531,-119.76799774169922,36.08010101,-115.1520004,2017-01-01 05:21:00,52.0
AA,FLL,CLT,26.072599,-80.152702,35.2140007019043,-80.94309997558594,2017-01-01 05:22:00,105.0
AA,SFO,CLT,37.61899948120117,-122.375,35.2140007019043,-80.94309997558594,2017-01-01 05:22:00,260.0
B6,BOS,RSW,42.36429977,-71.00520325,26.53619956970215,-81.75520324707031,2017-01-01 05:22:00,193.0
DL,ATL,VPS,33.6367,-84.428101,30.4832,-86.525398,2017-01-01 05:22:00,45.0
DL,AUS,SLC,30.194499969482425,-97.6698989868164,40.78839874267578,-111.97799682617188,2017-01-01 05:22:00,151.0
EV,ATL,TUL,33.6367,-84.428101,36.19839859008789,-95.88809967041016,2017-01-01 05:22:00,100.0
EV,DFW,SAF,32.896801,-97.038002,35.617099762,-106.088996887,2017-01-01 05:22:00,90.0
EV,IAH,MAF,29.984399795532227,-95.34140014648438,31.9424991607666,-102.2020034790039,2017-01-01 05:22:00,80.0
EV,PWM,EWR,43.64619827,-70.30930328,40.692501068115234,-74.168701171875,2017-01-01 05:22:00,76.0
NK,BWI,DFW,39.1754,-76.668297,32.896801,-97.038002,2017-01-01 05:22:00,196.0
NK,DTW,TPA,42.212398529052734,-83.35340118408203,27.975500106811523,-82.533203125,2017-01-01 05:22:00,135.0
OO,IAH,ASE,29.984399795532227,-95.34140014648438,39.22320175,-106.8690033,2017-01-01 05:22:00,133.0
OO,OMA,MSP,41.3032,-95.894096,44.882,-93.221802,2017-01-01 05:22:00,48.0
UA,ORD,SFO,41.9786,-87.9048,37.61899948120117,-122.375,2017-01-01 05:22:00,248.0
UA,SLC,DEN,40.78839874267578,-111.97799682617188,39.861698150635,-104.672996521,2017-01-01 05:22:00,56.0
WN,BUR,DAL,34.20069885253906,-118.35900115966795,32.847099,-96.851799,2017-01-01 05:22:00,152.0
WN,DEN,PDX,39.861698150635,-104.672996521,45.58869934,-122.5979996,2017-01-01 05:22:00,140.0
WN,HOU,DAL,29.64539909,-95.27890015,32.847099,-96.851799,2017-01-01 05:22:00,43.0
WN,MSP,MDW,44.882,-93.221802,41.785999,-87.752403,2017-01-01 05:22:00,65.0
WN,TPA,FLL,27.975500106811523,-82.533203125,26.072599,-80.152702,2017-01-01 05:22:00,37.0
AA,DFW,SNA,32.896801,-97.038002,33.67570114,-117.8679962,2017-01-01 05:23:00,171.0
AS,OGG,ANC,20.8986,-156.429993,61.17440032958984,-149.99600219726562,2017-01-01 05:23:00,344.0
AS,OGG,SJC,20.8986,-156.429993,37.362598,-121.929001,2017-01-01 05:23:00,260.0
AS,SLC,SEA,40.78839874267578,-111.97799682617188,47.449001,-122.308998,2017-01-01 05:23:00,97.0
B6,JFK,PWM,40.63980103,-73.77890015,43.64619827,-70.30930328,2017-01-01 05:23:00,45.0
B6,MCO,HPN,28.429399490356445,-81.30899810791016,41.06700134277344,-73.70760345458984,2017-01-01 05:23:00,130.0
DL,ATL,CAK,33.6367,-84.428101,40.91609954833984,-81.44219970703125,2017-01-01 05:23:00,70.0
DL,MCO,ATL,28.429399490356445,-81.30899810791016,33.6367,-84.428101,2017-01-01 05:23:00,70.0
DL,MSP,PHX,44.882,-93.221802,33.43429946899414,-112.01200103759766,2017-01-01 05:23:00,178.0
DL,SDF,ATL,38.1744,-85.736,33.6367,-84.428101,2017-01-01 05:23:00,67.0
EV,IAH,TUL,29.984399795532227,-95.34140014648438,36.19839859008789,-95.88809967041016,2017-01-01 05:23:00,67.0
NK,ATL,FLL,33.6367,-84.428101,26.072599,-80.152702,2017-01-01 05:23:00,83.0
OO,BOI,ORD,43.5644,-116.223,41.9786,-87.9048,2017-01-01 05:23:00,177.0
OO,ORD,SAT,41.9786,-87.9048,29.533700942993164,-98.46980285644533,2017-01-01 05:23:00,155.0
UA,IAH,SFO,29.984399795532227,-95.34140014648438,37.61899948120117,-122.375,2017-01-01 05:23:00,230.0
UA,PSP,DEN,33.8297004699707,-116.50700378417967,39.861698150635,-104.672996521,2017-01-01 05:23:00,100.0
VX,JFK,SFO,40.63980103,-73.77890015,37.61899948120117,-122.375,2017-01-01 05:23:00,366.0
VX,LAX,FLL,33.94250107,-118.4079971,26.072599,-80.152702,2017-01-01 05:23:00,266.0
WN,ATL,GSP,33.6367,-84.428101,34.8956985474,-82.2189025879,2017-01-01 05:23:00,24.0
WN,BHM,MCO,33.56290054,-86.75350189,28.429399490356445,-81.30899810791016,2017-01-01 05:23:00,68.0
WN,BNA,LAS,36.1245002746582,-86.6781997680664,36.08010101,-115.1520004,2017-01-01 05:23:00,219.0
WN,BWI,TPA,39.1754,-76.668297,27.975500106811523,-82.533203125,2017-01-01 05:23:00,123.0
WN,DCA,MDW,38.8521,-77.037697,41.785999,-87.752403,2017-01-01 05:23:00,98.0
AA,DCA,CLT,38.8521,-77.037697,35.2140007019043,-80.94309997558594,2017-01-01 05:24:00,61.0
DL,ATL,EGE,33.6367,-84.428101,39.64260101,-106.9179993,2017-01-01 05:24:00,183.0
DL,MSP,LAX,44.882,-93.221802,33.94250107,-118.4079971,2017-01-01 05:24:00,200.0
DL,SJU,ATL,18.4393997192,-66.0018005371,33.6367,-84.428101,2017-01-01 05:24:00,214.0
DL,STL,ATL,38.748697,-90.370003,33.6367,-84.428101,2017-01-01 05:24:00,71.0
EV,ATL,BHM,33.6367,-84.428101,33.56290054,-86.75350189,2017-01-01 05:24:00,28.0
F9,MKE,MCO,42.94720077514648,-87.89659881591797,28.429399490356445,-81.30899810791016,2017-01-01 05:24:00,138.0
OO,DEN,SBA,39.861698150635,-104.672996521,34.42620087,-119.8399963,2017-01-01 05:24:00,130.0
OO,MSP,FSD,44.882,-93.221802,43.5820007324,-96.741897583,2017-01-01 05:24:00,41.0
OO,SLC,ORD,40.78839874267578,-111.97799682617188,41.9786,-87.9048,2017-01-01 05:24:00,151.0
WN,ATL,RIC,33.6367,-84.428101,37.50519943237305,-77.3197021484375,2017-01-01 05:24:00,61.0
WN,DEN,SEA,39.861698150635,-104.672996521,47.449001,-122.308998,2017-01-01 05:24:00,142.0
WN,DEN,SLC,39.861698150635,-104.672996521,40.78839874267578,-111.97799682617188,2017-01-01 05:24:00,62.0
WN,LAS,DEN,36.08010101,-115.1520004,39.861698150635,-104.672996521,2017-01-01 05:24:00,84.0
WN,LAS,SAT,36.08010101,-115.1520004,29.533700942993164,-98.46980285644533,2017-01-01 05:24:00,129.0
WN,MKE,STL,42.94720077514648,-87.89659881591797,38.748697,-90.370003,2017-01-01 05:24:00,62.0
AA,EWR,DFW,40.692501068115234,-74.168701171875,32.896801,-97.038002,2017-01-01 05:25:00,215.0
AA,MCO,PHL,28.429399490356445,-81.30899810791016,39.87189865112305,-75.24109649658203,2017-01-01 05:25:00,116.0
AA,SNA,PHX,33.67570114,-117.8679962,33.43429946899414,-112.01200103759766,2017-01-01 05:25:00,52.0
AA,TPA,CLT,27.975500106811523,-82.533203125,35.2140007019043,-80.94309997558594,2017-01-01 05:25:00,85.0
B6,DEN,BOS,39.861698150635,-104.672996521,42.36429977,-71.00520325,2017-01-01 05:25:00,192.0
DL,ATL,EWR,33.6367,-84.428101,40.692501068115234,-74.168701171875,2017-01-01 05:25:00,88.0
DL,ATL,MIA,33.6367,-84.428101,25.79319953918457,-80.29060363769531,2017-01-01 05:25:00,84.0
DL,ATL,ORF,33.6367,-84.428101,36.89459991455078,-76.20120239257812,2017-01-01 05:25:00,67.0
DL,JAX,ATL,30.49410057067871,-81.68789672851562,33.6367,-84.428101,2017-01-01 05:25:00,58.0
DL,RSW,ATL,26.53619956970215,-81.75520324707031,33.6367,-84.428101,2017-01-01 05:25:00,80.0
DL,SJC,ATL,37.362598,-121.929001,33.6367,-84.428101,2017-01-01 05:25:00,240.0
EV,OMA,EWR,41.3032,-95.894096,40.692501068115234,-74.168701171875,2017-01-01 05:25:00,130.0
OO,BOI,SEA,43.5644,-116.223,47.449001,-122.308998,2017-01-01 05:25:00,69.0
UA,IAH,SEA,29.984399795532227,-95.34140014648438,47.449001,-122.308998,2017-01-01 05:25:00,247.0
WN,LAS,SMF,36.08010101,-115.1520004,38.69540023803711,-121.59100341796876,2017-01-01 05:25:00,74.0
WN,PHX,SAN,33.43429946899414,-112.01200103759766,32.7336006165,-117.190002441,2017-01-01 05:25:00,49.0
WN,SNA,SMF,33.67570114,-117.8679962,38.69540023803711,-121.59100341796876,2017-01-01 05:25:00,77.0
AA,LGA,ORD,40.77719879,-73.87259674,41.9786,-87.9048,2017-01-01 05:26:00,120.0
AA,RSW,CLT,26.53619956970215,-81.75520324707031,35.2140007019043,-80.94309997558594,2017-01-01 05:26:00,89.0
B6,BWI,BOS,39.1754,-76.668297,42.36429977,-71.00520325,2017-01-01 05:26:00,58.0
B6,LGB,LAS,33.81769943,-118.1520004,36.08010101,-115.1520004,2017-01-01 05:26:00,45.0
DL,ATL,DCA,33.6367,-84.428101,38.8521,-77.037697,2017-01-01 05:26:00,69.0
DL,MSP,BIL,44.882,-93.221802,45.80770111083984,-108.54299926757812,2017-01-01 05:26:00,106.0
DL,MSP,BOS,44.882,-93.221802,42.36429977,-71.00520325,2017-01-01 05:26:00,124.0
DL,SLC,ORD,40.78839874267578,-111.97799682617188,41.9786,-87.9048,2017-01-01 05:26:00,150.0
EV,STL,ORD,38.748697,-90.370003,41.9786,-87.9048,2017-01-01 05:26:00,44.0
HA,OGG,KOA,20.8986,-156.429993,19.738783,-156.045603,2017-01-01 05:26:00,21.0
OO,DEN,EUG,39.861698150635,-104.672996521,44.12459945678711,-123.21199798583984,2017-01-01 05:26:00,151.0
OO,ELP,PHX,31.80719948,-106.3779984,33.43429946899414,-112.01200103759766,2017-01-01 05:26:00,59.0
WN,DAL,LAS,32.847099,-96.851799,36.08010101,-115.1520004,2017-01-01 05:26:00,148.0
WN,DEN,PHX,39.861698150635,-104.672996521,33.43429946899414,-112.01200103759766,2017-01-01 05:26:00,88.0
WN,MSY,MCI,29.99340057373047,-90.25800323486328,39.2976,-94.713898,2017-01-01 05:26:00,93.0
AA,JFK,CLT,40.63980103,-73.77890015,35.2140007019043,-80.94309997558594,2017-01-01 05:27:00,92.0
AA,LAX,BOS,33.94250107,-118.4079971,42.36429977,-71.00520325,2017-01-01 05:27:00,284.0
AS,JNU,SEA,58.35499954223633,-134.5760040283203,47.449001,-122.308998,2017-01-01 05:27:00,112.0
B6,PBI,BOS,26.68320083618164,-80.09559631347656,42.36429977,-71.00520325,2017-01-01 05:27:00,153.0
B6,RSW,BOS,26.53619956970215,-81.75520324707031,42.36429977,-71.00520325,2017-01-01 05:27:00,155.0
DL,SNA,SLC,33.67570114,-117.8679962,40.78839874267578,-111.97799682617188,2017-01-01 05:27:00,83.0
EV,XNA,ORD,36.281898,-94.306801,41.9786,-87.9048,2017-01-01 05:27:00,71.0
NK,LAX,OAK,33.94250107,-118.4079971,37.721298,-122.221001,2017-01-01 05:27:00,59.0
OO,SNA,SFO,33.67570114,-117.8679962,37.61899948120117,-122.375,2017-01-01 05:27:00,72.0
UA,IAH,DEN,29.984399795532227,-95.34140014648438,39.861698150635,-104.672996521,2017-01-01 05:27:00,115.0
UA,SFO,DEN,37.61899948120117,-122.375,39.861698150635,-104.672996521,2017-01-01 05:27:00,115.0
WN,ABQ,PDX,35.040199,-106.609001,45.58869934,-122.5979996,2017-01-01 05:27:00,152.0
WN,AUS,DAL,30.194499969482425,-97.6698989868164,32.847099,-96.851799,2017-01-01 05:27:00,40.0
WN,DEN,SJC,39.861698150635,-104.672996521,37.362598,-121.929001,2017-01-01 05:27:00,136.0
WN,PHX,LAS,33.43429946899414,-112.01200103759766,36.08010101,-115.1520004,2017-01-01 05:27:00,45.0
WN,RDU,BNA,35.87760162353516,-78.7874984741211,36.1245002746582,-86.6781997680664,2017-01-01 05:27:00,77.0
AA,GUC,DFW,38.53390121,-106.9329987,32.896801,-97.038002,2017-01-01 05:28:00,94.0
AA,LAX,PHX,33.94250107,-118.4079971,33.43429946899414,-112.01200103759766,2017-01-01 05:28:00,59.0
AA,MCO,LAX,28.429399490356445,-81.30899810791016,33.94250107,-118.4079971,2017-01-01 05:28:00,302.0
EV,GSP,ATL,34.8956985474,-82.2189025879,33.6367,-84.428101,2017-01-01 05:28:00,40.0
OO,DEN,CID,39.861698150635,-104.672996521,41.88470077514648,-91.71080017089844,2017-01-01 05:28:00,89.0
OO,MSP,IMT,44.882,-93.221802,45.8184013367,-88.1145019531,2017-01-01 05:28:00,39.0
OO,RAP,SLC,44.0452995300293,-103.05699920654295,40.78839874267578,-111.97799682617188,2017-01-01 05:28:00,89.0
UA,SFO,SNA,37.61899948120117,-122.375,33.67570114,-117.8679962,2017-01-01 05:28:00,57.0
WN,OAK,BWI,37.721298,-122.221001,39.1754,-76.668297,2017-01-01 05:28:00,263.0
WN,PDX,SMF,45.58869934,-122.5979996,38.69540023803711,-121.59100341796876,2017-01-01 05:28:00,64.0
B6,RIC,MCO,37.50519943237305,-77.3197021484375,28.429399490356445,-81.30899810791016,2017-01-01 05:29:00,103.0
DL,ATL,MTJ,33.6367,-84.428101,38.5097999573,-107.893997192,2017-01-01 05:29:00,202.0
DL,ATL,OKC,33.6367,-84.428101,35.39310073852539,-97.60070037841795,2017-01-01 05:29:00,119.0
EV,ROC,ORD,43.118900299072266,-77.67240142822266,41.9786,-87.9048,2017-01-01 05:29:00,96.0
HA,HNL,OGG,21.32062,-157.924228,20.8986,-156.429993,2017-01-01 05:29:00,22.0
OO,DEN,COS,39.861698150635,-104.672996521,38.805801,-104.700996,2017-01-01 05:29:00,15.0
UA,SEA,ORD,47.449001,-122.308998,41.9786,-87.9048,2017-01-01 05:29:00,200.0
WN,AUS,FLL,30.194499969482425,-97.6698989868164,26.072599,-80.152702,2017-01-01 05:29:00,132.0
WN,DSM,LAS,41.53400039672852,-93.66310119628906,36.08010101,-115.1520004,2017-01-01 05:29:00,168.0
WN,HOU,LAX,29.64539909,-95.27890015,33.94250107,-118.4079971,2017-01-01 05:29:00,197.0
AA,LGA,DFW,40.77719879,-73.87259674,32.896801,-97.038002,2017-01-01 05:30:00,220.0
AA,SJU,MIA,18.4393997192,-66.0018005371,25.79319953918457,-80.29060363769531,2017-01-01 05:30:00,142.0
DL,LAS,JFK,36.08010101,-115.1520004,40.63980103,-73.77890015,2017-01-01 05:30:00,252.0
DL,SEA,DTW,47.449001,-122.308998,42.212398529052734,-83.35340118408203,2017-01-01 05:30:00,220.0
EV,HOB,IAH,32.6875,-103.2170029,29.984399795532227,-95.34140014648438,2017-01-01 05:30:00,77.0
UA,LAX,DEN,33.94250107,-118.4079971,39.861698150635,-104.672996521,2017-01-01 05:30:00,109.0
UA,PDX,SFO,45.58869934,-122.5979996,37.61899948120117,-122.375,2017-01-01 05:30:00,80.0
UA,SAN,DEN,32.7336006165,-117.190002441,39.861698150635,-104.672996521,2017-01-01 05:30:00,117.0
WN,ATL,RSW,33.6367,-84.428101,26.53619956970215,-81.75520324707031,2017-01-01 05:30:00,86.0
WN,CMH,TPA,39.998001,-82.891899,27.975500106811523,-82.533203125,2017-01-01 05:30:00,114.0
WN,LAS,MDW,36.08010101,-115.1520004,41.785999,-87.752403,2017-01-01 05:30:00,176.0
WN,LGA,DAL,40.77719879,-73.87259674,32.847099,-96.851799,2017-01-01 05:30:00,220.0
WN,SAN,DEN,32.7336006165,-117.190002441,39.861698150635,-104.672996521,2017-01-01 05:30:00,117.0
WN,SAN,MCI,32.7336006165,-117.190002441,39.2976,-94.713898,2017-01-01 05:30:00,158.0
AA,LAS,ORD,36.08010101,-115.1520004,41.9786,-87.9048,2017-01-01 05:31:00,190.0
B6,BOS,SFO,42.36429977,-71.00520325,37.61899948120117,-122.375,2017-01-01 05:31:00,375.0
DL,LAS,MSP,36.08010101,-115.1520004,44.882,-93.221802,2017-01-01 05:31:00,159.0
DL,SLC,PHL,40.78839874267578,-111.97799682617188,39.87189865112305,-75.24109649658203,2017-01-01 05:31:00,224.0
EV,MEM,IAH,35.04240036010742,-89.97669982910156,29.984399795532227,-95.34140014648438,2017-01-01 05:31:00,83.0
EV,MSP,IAD,44.882,-93.221802,38.94449997,-77.45580292,2017-01-01 05:31:00,112.0
F9,ATL,TTN,33.6367,-84.428101,40.27669906616211,-74.8134994506836,2017-01-01 05:31:00,87.0
F9,CVG,RSW,39.0488014221,-84.6678009033,26.53619956970215,-81.75520324707031,2017-01-01 05:31:00,123.0
UA,DEN,IAD,39.861698150635,-104.672996521,38.94449997,-77.45580292,2017-01-01 05:31:00,159.0
UA,IAH,LAS,29.984399795532227,-95.34140014648438,36.08010101,-115.1520004,2017-01-01 05:31:00,169.0
UA,LAX,EWR,33.94250107,-118.4079971,40.692501068115234,-74.168701171875,2017-01-01 05:31:00,261.0
UA,ORD,SRQ,41.9786,-87.9048,27.39539909362793,-82.55439758300781,2017-01-01 05:31:00,136.0
WN,FLL,BWI,26.072599,-80.152702,39.1754,-76.668297,2017-01-01 05:31:00,118.0
WN,LAX,SAT,33.94250107,-118.4079971,29.533700942993164,-98.46980285644533,2017-01-01 05:31:00,142.0
WN,MCI,MDW,39.2976,-94.713898,41.785999,-87.752403,2017-01-01 05:31:00,62.0
WN,MCO,DEN,28.429399490356445,-81.30899810791016,39.861698150635,-104.672996521,2017-01-01 05:31:00,207.0
DL,LGA,FLL,40.77719879,-73.87259674,26.072599,-80.152702,2017-01-01 05:32:00,153.0
OO,SEA,LAX,47.449001,-122.308998,33.94250107,-118.4079971,2017-01-01 05:32:00,126.0
UA,DEN,SFO,39.861698150635,-104.672996521,37.61899948120117,-122.375,2017-01-01 05:32:00,139.0
WN,ATL,TPA,33.6367,-84.428101,27.975500106811523,-82.533203125,2017-01-01 05:32:00,68.0
WN,BNA,MDW,36.1245002746582,-86.6781997680664,41.785999,-87.752403,2017-01-01 05:32:00,64.0
WN,DEN,GEG,39.861698150635,-104.672996521,47.61989974975586,-117.53399658203124,2017-01-01 05:32:00,113.0
WN,LAS,DSM,36.08010101,-115.1520004,41.53400039672852,-93.66310119628906,2017-01-01 05:32:00,147.0
WN,MSP,DEN,44.882,-93.221802,39.861698150635,-104.672996521,2017-01-01 05:32:00,94.0
WN,SJC,LAX,37.362598,-121.929001,33.94250107,-118.4079971,2017-01-01 05:32:00,49.0
HA,HNL,KOA,21.32062,-157.924228,19.738783,-156.045603,2017-01-01 05:33:00,28.0
NK,DEN,PHX,39.861698150635,-104.672996521,33.43429946899414,-112.01200103759766,2017-01-01 05:33:00,84.0
OO,ORD,DTW,41.9786,-87.9048,42.212398529052734,-83.35340118408203,2017-01-01 05:33:00,46.0
OO,PDX,FAT,45.58869934,-122.5979996,36.77619934082031,-119.71800231933594,2017-01-01 05:33:00,85.0
UA,DEN,MCO,39.861698150635,-104.672996521,28.429399490356445,-81.30899810791016,2017-01-01 05:33:00,180.0
WN,BUR,LAS,34.20069885253906,-118.35900115966795,36.08010101,-115.1520004,2017-01-01 05:33:00,40.0
WN,MCO,BWI,28.429399490356445,-81.30899810791016,39.1754,-76.668297,2017-01-01 05:33:00,101.0
WN,MDW,PHL,41.785999,-87.752403,39.87189865112305,-75.24109649658203,2017-01-01 05:33:00,85.0
AA,DEN,ORD,39.861698150635,-104.672996521,41.9786,-87.9048,2017-01-01 05:34:00,112.0
AA,DFW,IAD,32.896801,-97.038002,38.94449997,-77.45580292,2017-01-01 05:34:00,132.0
AA,MIA,PHL,25.79319953918457,-80.29060363769531,39.87189865112305,-75.24109649658203,2017-01-01 05:34:00,134.0
AS,SEA,KOA,47.449001,-122.308998,19.738783,-156.045603,2017-01-01 05:34:00,355.0
AS,SEA,LAX,47.449001,-122.308998,33.94250107,-118.4079971,2017-01-01 05:34:00,131.0
DL,RNO,MSP,39.49909973144531,-119.76799774169922,44.882,-93.221802,2017-01-01 05:34:00,165.0
EV,DAY,EWR,39.90240097045898,-84.21939849853516,40.692501068115234,-74.168701171875,2017-01-01 05:34:00,74.0
F9,CLE,TPA,41.4117012024,-81.8498001099,27.975500106811523,-82.533203125,2017-01-01 05:34:00,127.0
NK,DTW,MSY,42.212398529052734,-83.35340118408203,29.99340057373047,-90.25800323486328,2017-01-01 05:34:00,134.0
UA,IAH,EGE,29.984399795532227,-95.34140014648438,39.64260101,-106.9179993,2017-01-01 05:34:00,142.0
WN,HOU,PIT,29.64539909,-95.27890015,40.49150085,-80.23290253,2017-01-01 05:34:00,120.0
WN,IND,BOS,39.7173,-86.294403,42.36429977,-71.00520325,2017-01-01 05:34:00,94.0
WN,MCO,DAL,28.429399490356445,-81.30899810791016,32.847099,-96.851799,2017-01-01 05:34:00,142.0
WN,MDW,MCO,41.785999,-87.752403,28.429399490356445,-81.30899810791016,2017-01-01 05:34:00,129.0
WN,SFO,DEN,37.61899948120117,-122.375,39.861698150635,-104.672996521,2017-01-01 05:34:00,128.0
AA,JAX,CLT,30.49410057067871,-81.68789672851562,35.2140007019043,-80.94309997558594,2017-01-01 05:35:00,65.0
B6,OAK,LGB,37.721298,-122.221001,33.81769943,-118.1520004,2017-01-01 05:35:00,55.0
DL,JFK,MCO,40.63980103,-73.77890015,28.429399490356445,-81.30899810791016,2017-01-01 05:35:00,147.0
DL,MSP,HNL,44.882,-93.221802,21.32062,-157.924228,2017-01-01 05:35:00,495.0
EV,DFW,LCH,32.896801,-97.038002,30.126100540161133,-93.22329711914062,2017-01-01 05:35:00,53.0
OO,RDM,DEN,44.2541008,-121.1500015,39.861698150635,-104.672996521,2017-01-01 05:35:00,110.0
OO,SFO,JAC,37.61899948120117,-122.375,43.6072998046875,-110.73799896240234,2017-01-01 05:35:00,97.0
UA,DEN,LGA,39.861698150635,-104.672996521,40.77719879,-73.87259674,2017-01-01 05:35:00,179.0
UA,IAD,HDN,38.94449997,-77.45580292,40.48120117,-107.2180023,2017-01-01 05:35:00,247.0
UA,RDU,EWR,35.87760162353516,-78.7874984741211,40.692501068115234,-74.168701171875,2017-01-01 05:35:00,58.0
UA,SNA,ORD,33.67570114,-117.8679962,41.9786,-87.9048,2017-01-01 05:35:00,201.0
WN,BNA,MCI,36.1245002746582,-86.6781997680664,39.2976,-94.713898,2017-01-01 05:35:00,79.0
WN,DEN,SNA,39.861698150635,-104.672996521,33.67570114,-117.8679962,2017-01-01 05:35:00,120.0
WN,GEG,DEN,47.61989974975586,-117.53399658203124,39.861698150635,-104.672996521,2017-01-01 05:35:00,106.0
WN,MCO,RDU,28.429399490356445,-81.30899810791016,35.87760162353516,-78.7874984741211,2017-01-01 05:35:00,80.0
WN,SFO,LAX,37.61899948120117,-122.375,33.94250107,-118.4079971,2017-01-01 05:35:00,50.0
AA,DFW,TUS,32.896801,-97.038002,32.1161003112793,-110.94100189208984,2017-01-01 05:36:00,122.0
AA,MTJ,DFW,38.5097999573,-107.893997192,32.896801,-97.038002,2017-01-01 05:36:00,101.0
